sequence,frames,auc,pr20,mean_iou,mean_center_error,failure_rate_iou_010,category_tags
tennis_long_003,1236,0.24064372456663144,0.5307443365695793,0.23572338702762274,72.09682225917267,0.47572815533980584,all
00451_UAV_outdoor6,89,0.24140616308821888,0.11235955056179775,0.23905316786482342,44.98813510665604,0.06741573033707865,all
dvSave-2021_02_06_15_12_44_car,126,0.24548169102624545,0.40476190476190477,0.24067079456308998,45.517663645151536,0.5714285714285714,all
dvSave-2021_02_06_17_23_26_personFootball,704,0.24870612061206118,0.48295454545454547,0.244162732356623,40.68443018846922,0.5411931818181818,all
video_0039,269,0.2495491184806213,0.6654275092936803,0.24573742435687787,13.675807150094064,0.5241635687732342,all
dvSave-2021_02_04_20_49_43,1666,0.2745117849119845,0.34933973589435774,0.2703922601037858,85.37582686878099,0.5594237695078031,all
video_0054,1075,0.27982500575638963,0.41674418604651164,0.2748236269264214,44.725483091381754,0.598139534883721,all
00508_person_outdoor6,87,0.28200751109593725,0.3103448275862069,0.27751893990102594,84.03581278299403,0.5057471264367817,all
dvSave-2021_02_06_15_17_48_whitecar,111,0.2975648916242976,0.46846846846846846,0.2929555304274036,68.29937897694178,0.5225225225225225,all
dvSave-2021_02_06_17_15_20_whitecar,577,0.30775434562520376,0.5320623916811091,0.3040892870781995,38.95891122053344,0.38648180242634317,all
dvSave-2021_02_06_17_16_26_whitecar,506,0.31366180096270496,0.5,0.3102055963690427,53.0523042421538,0.35177865612648224,all
dvSave-2021_02_06_10_14_17_paperClip,860,0.3185470872668662,0.4813953488372093,0.3143717726430714,76.53368421277236,0.5116279069767442,all
dvSave-2021_02_06_17_49_51_personBasketball,263,0.3357677973120506,0.39923954372623577,0.3315361913662918,76.50817270171251,0.5361216730038023,all
00421_UAV_outdoor6,89,0.3360774279675159,1.0,0.3339848518673731,2.922510560442481,0.10112359550561797,all
video_0045,44,0.3366336633663367,0.45454545454545453,0.3339557116531488,40.94487586823933,0.4090909090909091,all
dvSave-2021_02_16_17_42_50,808,0.33698902068424663,0.46534653465346537,0.33344596247639574,54.93764385398209,0.44554455445544555,all
tennis_long_001,650,0.34216298552932223,0.6246153846153846,0.3391845662785094,29.370586606813163,0.31846153846153846,all
00511_person_outdoor6,89,0.3421960173545444,0.42696629213483145,0.33890098234949084,57.695802873926795,0.3595505617977528,all
dvSave-2021_02_15_10_22_23_boyhead,296,0.3423200428150923,0.597972972972973,0.3397650914029942,27.803786295377854,0.3310810810810811,all
dvSave-2021_02_08_21_05_56_motor,67,0.3512634845574109,0.8059701492537313,0.3498375165302844,10.997856641854394,0.04477611940298507,all
dvSave-2021_02_15_12_53_54_personHead,459,0.35186263724411654,0.5664488017429193,0.3484102994691878,36.15512931512847,0.4357298474945534,all
dvSave-2021_02_15_13_09_09_person,782,0.3548403433693753,0.5421994884910486,0.35124068601193537,68.26341665840891,0.46035805626598464,all
video_0073,482,0.35959903044246333,0.487551867219917,0.35572087319136964,61.00117319058385,0.5145228215767634,all
00423_UAV_outdoor6,88,0.36284878487848793,1.0,0.3614124741618933,2.778613145180353,0.045454545454545456,all
video_0029,1097,0.36982950801917025,0.6681859617137648,0.36686812505037264,24.87459516936791,0.3454876937101185,all
dydrant_001,503,0.37298978406787014,0.15308151093439365,0.37152955882956856,46.24694127638715,0.24453280318091453,all
tennis_long_007,1512,0.37479045523599974,0.6071428571428571,0.3714011325149694,31.951533317435427,0.42724867724867727,all
00510_person_outdoor6,58,0.37743257084329124,0.41379310344827586,0.3754192208263632,52.60900968080142,0.25862068965517243,all
dvSave-2021_02_06_17_21_41_personFootball,572,0.395953056844146,0.6276223776223776,0.3930560292822665,54.50049452026617,0.3618881118881119,all
tennis_long_004,453,0.40386422748235085,0.6556291390728477,0.40109345599813595,17.560629749650094,0.3620309050772627,all
dvSave-2021_02_16_17_07_38,803,0.41090958410909584,0.2777085927770859,0.4095680587059901,43.10169716643323,0.10709838107098381,all
video_0015,344,0.41466152429196407,0.36046511627906974,0.41362588636508085,28.95285062818469,0.08139534883720931,all
video_0018,290,0.4196312734721749,0.2517241379310345,0.41866780203954485,39.73634499682591,0.10689655172413794,all
video_0079,580,0.4327244793444862,0.6896551724137931,0.4306281943284474,18.76943601508183,0.3120689655172414,all
