sequence,frames,auc,pr20,mean_iou,mean_center_error,failure_rate_iou_010,category_tags
dvSave-2021_02_06_10_17_16_paperClips,1471,0.10032913556481414,0.18354860639021073,0.09328272801936566,74.54403106874719,0.7817811012916384,all
tennis_long_006,938,0.10062488125145137,0.19402985074626866,0.09278392856370604,156.23358940115662,0.8017057569296375,all
dvSave-2021_02_06_17_45_17_personBasketball,564,0.10143248367389929,0.13120567375886524,0.09416115945328693,65.76400280498925,0.725177304964539,all
dvSave-2021_02_14_16_53_15_flag,1089,0.10230113920482957,0.03489439853076217,0.09626103083980249,93.91087114225945,0.6868686868686869,all
dvSave-2021_02_06_17_36_49_personBasketball,598,0.10780158283386868,0.22408026755852842,0.10046245504207547,43.39361389222537,0.754180602006689,all
dvSave-2021_02_06_09_24_26_Pedestrian1,252,0.11083608360836084,0.23412698412698413,0.10399783340021546,38.00079593882649,0.7103174603174603,all
dvSave-2021_02_15_13_27_20_bottle,814,0.11173279490111174,0.06511056511056511,0.10572865121074872,97.35657916265684,0.6375921375921376,all;small_rigid_object
dvSave-2021_02_06_09_35_08_Pedestrian,811,0.11616266435521481,0.2281134401972873,0.10921184735950744,56.58822406907825,0.7003699136868065,all
dvSave-2021_02_06_17_47_49_personBasketball,903,0.11815400809183907,0.16279069767441862,0.1109651475231721,90.97189945586248,0.7386489479512736,all
dvSave-2021_02_15_10_23_05_boyhead,1153,0.12085562415738536,0.2697311361665221,0.11515319114361654,72.7221458397835,0.6669557675628794,all
dvSave-2021_02_06_17_53_39_personFootball,971,0.1286109043448114,0.32028836251287335,0.12195692866626572,38.77840970200982,0.6766220391349125,all
dvSave-2021_02_06_17_31_03_personBasketball,524,0.13039452800241857,0.18702290076335878,0.12394884076868741,59.41282147562383,0.6316793893129771,all
dvSave-2021_02_06_17_51_05_personBasketball,745,0.14105920659180013,0.1919463087248322,0.13479498337131737,64.57878421296621,0.6590604026845638,all
dvSave-2021_02_06_17_41_45_personBasketball,644,0.14390258901666564,0.2251552795031056,0.1373095709037941,47.39241052329507,0.6614906832298136,all
dvSave-2021_02_15_10_26_11_chicken,702,0.14714676595864715,0.13105413105413105,0.1428798876007587,68.63254014118759,0.6709401709401709,all
dvSave-2021_02_12_13_39_56,1531,0.15589370824737603,0.041802743305029394,0.151820096567128,77.15984839521089,0.3834095362508165,all
video_0058,933,0.15664363864039138,0.22936763129689175,0.14954373814823296,94.52147357518135,0.7288317256162915,all
dvSave-2021_02_15_13_05_43_Chicken,206,0.16302989522253197,0.32038834951456313,0.15713633783068917,45.25222006415871,0.6019417475728155,all
dvSave-2021_02_04_21_18_52,312,0.1695227215029195,0.266025641025641,0.1629218457959537,117.38358340275275,0.7083333333333334,all
dvSave-2021_02_08_21_07_52,93,0.1707654636431385,0.2903225806451613,0.16395847690915238,110.2945751770464,0.7204301075268817,all
dvSave-2021_02_06_17_49_51_personBasketball,263,0.1715920641493807,0.20912547528517111,0.16491088426188727,106.2753172729428,0.7452471482889734,all
tennis_long_001,650,0.17437928408225434,0.32153846153846155,0.16842953612845418,103.9240880130927,0.6061538461538462,all
