sequence,frames,auc,pr20,mean_iou,mean_center_error,failure_rate_iou_010,category_tags
dvSave-2021_02_15_12_44_27_chicken,206,0.014082476208785926,0.0048543689320388345,0.004253501685557643,143.50426388641804,0.9951456310679612,all
video_0039,269,0.014538628584047992,0.007434944237918215,0.004765300118039974,126.72278243028195,0.9925650557620818,all
video_0054,1075,0.017840202624913655,0.029767441860465118,0.008425894605594144,99.25836904577639,0.9888372093023255,all
dvSave-2021_02_06_17_57_54_personFootball,974,0.018795616727997233,0.013347022587268994,0.009055955064945696,148.98895435183684,0.9866529774127311,all
dvSave-2021_02_15_23_56_17,540,0.019930326365969926,0.024074074074074074,0.010390039521301133,79.26102013198906,0.9703703703703703,all
dvSave-2021_02_04_20_56_55,116,0.02381358825537726,0.008620689655172414,0.015303689888223067,70.47047459882498,0.9741379310344828,all
video_0004,1233,0.026161740261617408,0.0113544201135442,0.01712664460417769,129.5539705516683,0.9172749391727494,all
dvSave-2021_02_14_16_56_01_house,365,0.029377458293774583,0.030136986301369864,0.020495270438363015,71.24192029226157,0.9424657534246575,all
00471_UAV_outdoor6,48,0.03403465346534652,0.0625,0.02475714065937472,118.12539605108174,0.9375,all
dvSave-2021_02_06_08_56_40_windowPattern2,178,0.03587718322394038,0.033707865168539325,0.026641530110303846,102.44316947018136,0.9550561797752809,all
dvSave-2021_02_15_10_23_05_basketall,1000,0.04077227722772277,0.133,0.03436174764544681,67.41421804485715,0.976,all
dvSave-2021_02_15_10_12_19_basketball,1117,0.04370795181577243,0.34646374216651743,0.03751862049632081,41.80384111456894,0.9230080572963295,all
roadLight_001,375,0.044435643564356433,0.042666666666666665,0.03637060741252223,120.08724685019037,0.8853333333333333,all
dvSave-2021_02_14_16_53_15_flag,1089,0.04671376228531944,0.0027548209366391185,0.03913276714280742,118.52199986465443,0.869605142332415,all
00514_person_outdoor6,80,0.04900990099009899,0.0125,0.04273619907220263,85.15735878325403,0.9875,all
UAV_long_001,2078,0.05043406169298355,0.12704523580365737,0.041702658510859573,123.80136993066247,0.8748796920115496,all
dvSave-2021_02_15_10_23_05_boyhead,1153,0.05368689514224623,0.047701647875108416,0.04783128473201911,66.34501724742299,0.9358196010407632,all
dvSave-2021_02_04_21_18_52,312,0.05432850977405433,0.060897435897435896,0.045160248227944164,163.70286963044217,0.9391025641025641,all
dvSave-2021_02_06_17_41_45_personBasketball,644,0.05476292970911997,0.062111801242236024,0.045675671767767836,90.447217895857,0.9332298136645962,all
dvSave-2021_02_06_09_35_08_Pedestrian,811,0.05704972470120008,0.16892725030826142,0.049271471529285266,58.72364733577242,0.8187422934648582,all
dvSave-2021_02_06_09_36_15_Pedestrian,407,0.05787335490305789,0.14004914004914004,0.04996905204640015,65.09130486740774,0.8894348894348895,all
dvSave-2021_02_15_13_01_16_Duck,297,0.0579057905790579,0.20202020202020202,0.04965488577429685,101.24713493159939,0.8653198653198653,all
dvSave-2021_02_06_17_33_01_personBasketball,898,0.05908619815210919,0.066815144766147,0.05085286964955518,73.89590312808565,0.8552338530066815,all
dvSave-2021_02_04_21_21_24,200,0.06712871287128715,0.075,0.0582073458670441,107.48333785137991,0.915,all
dvSave-2021_02_06_17_27_53_personFootball,656,0.07135957498188843,0.08841463414634146,0.06254412710643462,188.2181998636557,0.9100609756097561,all
dvSave-2021_02_14_16_22_06,553,0.07283404651495891,0.13381555153707053,0.0643638067351,75.12969098147583,0.8625678119349005,all
dvSave-2021_02_15_10_14_18_chicken,1032,0.0751208841814414,0.16279069767441862,0.06710571720844993,130.89684861301032,0.8439922480620154,all
dvSave-2021_02_15_10_22_23_basketball,193,0.0891089108910891,0.24352331606217617,0.08293103028359776,49.01986028390694,0.7668393782383419,all
dvSave-2021_02_15_10_22_23_boyhead,296,0.09088172330746587,0.125,0.08628641551393819,53.97315373363337,0.8547297297297297,all
dvSave-2021_02_06_09_24_26_Pedestrian1,252,0.10003143171460001,0.2261904761904762,0.09278020188446405,38.99631759992109,0.7222222222222222,all
video_0076,70,0.10084865629420083,0.15714285714285714,0.09433549574963215,42.627116358137485,0.7714285714285715,all
dvSave-2021_02_06_10_14_17_paperClip,860,0.1011627906976744,0.2127906976744186,0.09353821202087888,119.35535083704642,0.8220930232558139,all
dvSave-2021_02_06_09_21_53_car,46,0.10180800688764534,0.021739130434782608,0.0950037102259742,69.11304841819887,0.6521739130434783,all
dvSave-2021_02_06_17_31_03_personBasketball,524,0.10609553321744389,0.13740458015267176,0.0978274074553955,83.03359856524612,0.8625954198473282,all
dvSave-2021_02_06_10_09_04_bottle,518,0.10646431438510646,0.2644787644787645,0.09901443422822409,85.82492392690267,0.7162162162162162,all;small_rigid_object
dvSave-2021_02_06_17_51_05_personBasketball,745,0.10816665559173366,0.13691275167785236,0.10098652962612814,80.29170142745039,0.774496644295302,all
video_0032,1932,0.11036119139864296,0.20859213250517597,0.10303132719489122,82.57901062602167,0.7784679089026915,all
dvSave-2021_02_15_12_45_02_Duck,463,0.11761435322797939,0.28293736501079914,0.11042991158813542,63.685464138293874,0.7408207343412527,all
00241_tennis_outdoor4,104,0.12004950495049505,0.15384615384615385,0.11202987475903393,122.62447485175107,0.8461538461538461,all
dvSave-2021_02_06_17_45_17_personBasketball,564,0.12553542588301383,0.18971631205673758,0.11829421329944867,61.653564693291834,0.7322695035460993,all
dightNUM_001,535,0.12726936245026374,0.020560747663551402,0.12256121032541707,71.56042004721179,0.4654205607476635,all
dvSave-2021_02_06_10_17_16_paperClips,1471,0.13461577293011423,0.17403127124405166,0.1277958095028286,98.59184220283933,0.8008157715839564,all
video_0060,1031,0.13696209582160931,0.15809893307468478,0.12912419411827303,70.7716809957735,0.8419010669253152,all
dvSave-2021_02_15_13_02_21_Chicken,504,0.1394192990727644,0.25,0.13229372618093962,64.4666410303515,0.7182539682539683,all
dvSave-2021_02_06_17_20_28_personFootball,520,0.14455445544554454,0.2153846153846154,0.13725424961761698,95.60851511953005,0.7653846153846153,all
dvSave-2021_02_06_08_56_18_windowPattern,336,0.14462517680339462,0.1875,0.13699186403752725,89.91043742835434,0.8035714285714286,all
dvSave-2021_02_12_13_56_29,722,0.1446614190504923,0.19667590027700832,0.13726306336588412,105.09573068252149,0.7936288088642659,all
dvSave-2021_02_06_17_47_49_personBasketball,903,0.14615747289014616,0.2203765227021041,0.1392045508178167,72.26201599170452,0.7475083056478405,all
dvSave-2021_02_06_09_58_27_DigitAI,942,0.14765298185869546,0.049893842887473464,0.14299187046053743,90.05530939048288,0.5222929936305732,all
video_0045,44,0.1563906390639064,0.20454545454545456,0.1498283238562748,101.53174039378722,0.6590909090909091,all
dvSave-2021_02_06_17_36_49_personBasketball,598,0.15828338686711482,0.2826086956521739,0.15158320779509912,39.98877174666996,0.7006688963210702,all
video_0058,933,0.16842295161992082,0.2304394426580922,0.16153924902912362,57.329857523270725,0.7566988210075026,all
tennis_long_007,1512,0.1694300382419194,0.26851851851851855,0.16242043822753677,92.51389389861691,0.7387566137566137,all
dvSave-2021_02_06_09_36_44_Pedestrian,45,0.18525852585258526,0.26666666666666666,0.17876052102846063,156.4987918709308,0.7333333333333333,all
dvSave-2021_02_12_13_43_54,1039,0.19777203899408227,0.09239653512993262,0.19410497516091382,59.947686192555544,0.33012512030798846,all
dvSave-2021_02_15_13_05_43_Chicken,206,0.20470056714409307,0.3155339805825243,0.1991052985625026,52.40867513685315,0.6310679611650486,all
dvSave-2021_02_15_13_04_57_Duck,519,0.21787901333485946,0.41040462427745666,0.21274786306719598,50.1079369386409,0.5337186897880539,all
video_0008,65,0.22178217821782176,0.27692307692307694,0.21625490494454455,97.532043595677,0.6615384615384615,all
dvSave-2021_02_12_13_39_56,1531,0.22730241672109727,0.20313520574787722,0.22301776813937585,78.7209977787086,0.5793598954931417,all
dvSave-2021_02_15_10_26_11_chicken,702,0.2282728272827283,0.23931623931623933,0.2247573743910581,49.933971384416196,0.5028490028490028,all
dvSave-2021_02_06_17_53_39_personFootball,971,0.23132220534102843,0.3861997940267765,0.22599746523206615,47.88967460068712,0.6302780638516993,all
video_0026,690,0.2318697087100014,0.45362318840579713,0.2270085054250458,26.45314438816693,0.6521739130434783,all
tennis_long_006,938,0.23226160569148602,0.4093816631130064,0.22671581704171023,104.29805401835827,0.6023454157782516,all
tennis_long_004,453,0.24394028806854196,0.41501103752759383,0.23846923774950368,63.911242947370646,0.609271523178808,all
dvSave-2021_02_06_10_05_38_phone,2297,0.2529084427815877,0.2977797126686983,0.24718393589048196,124.21365243449786,0.6569438397910318,all
dvSave-2021_02_15_13_12_45_redcar,116,0.25887674974393987,0.31896551724137934,0.254596804323832,50.33154446293675,0.646551724137931,all
dvSave-2021_02_06_15_08_41_flag,613,0.2739166249414501,0.43882544861337686,0.26914644715377867,63.501960787610884,0.5301794453507341,all
dvSave-2021_02_15_13_27_20_bottle,814,0.273967937334274,0.3501228501228501,0.2695887591201501,87.41093424296933,0.5552825552825553,all;small_rigid_object
tennis_long_001,650,0.28312261995430316,0.4430769230769231,0.2782366580731901,116.19649260828722,0.5276923076923077,all
video_0079,580,0.2856777057016046,0.41379310344827586,0.2806855652946139,69.07629131943233,0.5844827586206897,all
video_0056,1254,0.2986403903548249,0.4393939393939394,0.29375698880335455,49.55274619306923,0.5821371610845295,all
video_0021,1109,0.2995919970716639,0.38322813345356177,0.29452053671370154,80.21924690184422,0.6041478809738503,all
dvSave-2021_02_06_17_23_26_personFootball,704,0.2998002925292529,0.5085227272727273,0.29569611261028333,30.01407648350357,0.5028409090909091,all
video_0029,1097,0.30676823379694396,0.4676390154968095,0.30249768320655585,40.69480447341909,0.5278030993618961,all
00421_UAV_outdoor6,89,0.3207253309600623,1.0,0.3185759949394089,2.8330168341024256,0.10112359550561797,all
dvSave-2021_02_15_23_54_17,252,0.33946251768033936,0.4365079365079365,0.3362315283193865,74.45774300761785,0.5079365079365079,all
00423_UAV_outdoor6,88,0.3416966696669667,1.0,0.34039403674120855,2.852507263580774,0.045454545454545456,all
dvSave-2021_02_06_15_18_36_redcar,177,0.349443418918163,0.5310734463276836,0.3459569450077126,43.259972462943765,0.423728813559322,all
dvSave-2021_02_06_15_17_48_whitecar,111,0.3536705021853537,0.45045045045045046,0.3499529447766278,59.103544184903015,0.46846846846846846,all
dvSave-2021_02_06_15_15_36_redcar,101,0.3583962356631703,0.8811881188118812,0.35653005039449454,9.717022061088304,0.27722772277227725,all
dvSave-2021_02_15_13_28_20_cash,722,0.3628397465785359,0.3476454293628809,0.36116039156765634,39.67986572442354,0.13988919667590027,all
dvSave-2021_02_06_17_49_51_personBasketball,263,0.37578586756014,0.45627376425855515,0.3721483020683617,87.54327555908982,0.49809885931558934,all
dvSave-2021_02_15_13_10_54_person,228,0.3845318742400556,0.5701754385964912,0.38155985957923483,48.90304238551752,0.41228070175438597,all
dvSave-2021_02_06_17_16_26_whitecar,506,0.40459045904590446,0.6047430830039525,0.40270506589529403,35.49466232832868,0.29446640316205536,all
dvSave-2021_02_04_20_41_53,1119,0.41850485316628183,0.4673815907059875,0.4170013880199474,46.85542736579779,0.25022341376228774,all
video_0005,632,0.4204944228600075,0.47468354430379744,0.418565591532735,45.02364548737912,0.2990506329113924,all
dvSave-2021_02_16_17_07_38,803,0.4358285143582852,0.27023661270236615,0.43525554133641964,29.48860666806245,0.0136986301369863,all
dvSave-2021_02_15_12_53_54_personHead,459,0.44148924696391206,0.690631808278867,0.43970311247187793,25.919017428271093,0.3006535947712418,all
