sequence,frames,auc,pr20,mean_iou,mean_center_error,failure_rate_iou_010,category_tags
dvSave-2021_02_15_13_09_09_person,782,0.21825226000860953,0.3273657289002558,0.21208891234327668,107.15148659698657,0.7007672634271099,all
dvSave-2021_02_15_10_22_23_boyhead,296,0.2250802782981001,0.44932432432432434,0.21956078984338587,62.09293300966214,0.5743243243243243,all
dvSave-2021_02_06_17_36_49_personBasketball,598,0.22553726944600813,0.34448160535117056,0.21957859706707492,46.58250313448672,0.6705685618729097,all
dvSave-2021_02_06_17_47_49_personBasketball,903,0.22679078539083145,0.28460686600221485,0.22060455831734863,81.42216947575875,0.70874861572536,all
dvSave-2021_02_06_09_36_44_Pedestrian,45,0.22728272827282728,0.3111111111111111,0.2211117171720066,121.95802239509722,0.6888888888888889,all
dvSave-2021_02_04_21_18_52,312,0.23422823051535926,0.3974358974358974,0.22906963143750966,79.51883342882186,0.5961538461538461,all
00439_UAV_outdoor6,89,0.24674602291689843,0.3146067415730337,0.2409207975168589,128.4345630808162,0.6741573033707865,all
dvSave-2021_02_15_13_14_18_blackcar,106,0.2631234821595367,0.37735849056603776,0.2574863082011425,103.55410995718924,0.6320754716981132,all
dvSave-2021_02_16_17_42_50,808,0.28087932555631795,0.35767326732673266,0.27564689741041143,88.55283426251965,0.6163366336633663,all
tennis_long_003,1236,0.28974814957223877,0.5218446601941747,0.2863659444331422,21.864877687527034,0.3155339805825243,all
dvSave-2021_02_06_17_23_26_personFootball,704,0.2928386588658866,0.5511363636363636,0.2890821277397902,25.78799056077604,0.4715909090909091,all
video_0060,1031,0.294417608589181,0.34917555771096026,0.2891879114241605,102.14737458336528,0.6256062075654704,all
dvSave-2021_02_06_15_08_41_flag,613,0.29788574289729136,0.4828711256117455,0.2934286446921913,62.5504863873248,0.499184339314845,all
dvSave-2021_02_15_13_27_20_bottle,814,0.3031843724913032,0.386977886977887,0.298529070328597,98.00206490316918,0.5835380835380836,all;small_rigid_object
video_0064,579,0.30364746319191505,0.4162348877374784,0.29881603843619503,65.61995457606909,0.5854922279792746,all
roadLight_001,375,0.31606600660066003,0.9706666666666667,0.3142489324141021,10.873138105653267,0.0,all
dvSave-2021_02_06_15_17_48_whitecar,111,0.33119257871733115,0.38738738738738737,0.3273279556156438,51.463408863304146,0.43243243243243246,all
dvSave-2021_02_06_09_24_26_Pedestrian1,252,0.3468096809680967,0.5952380952380952,0.34383153835436797,17.451239208411042,0.30952380952380953,all
dvSave-2021_02_15_13_28_20_cash,722,0.35033323276926026,0.2853185595567867,0.3482511398291619,46.675128688104714,0.23268698060941828,all
video_0018,290,0.3562990781836804,0.13793103448275862,0.35407364328309265,63.231199901539554,0.17586206896551723,all
00471_UAV_outdoor6,48,0.363036303630363,0.7708333333333334,0.36038712633398134,17.738303872132864,0.2916666666666667,all
dvSave-2021_02_16_17_23_10,1945,0.39057242485173965,0.44473007712082263,0.38881787737398027,30.70797544846866,0.35681233933161954,all
dvSave-2021_02_08_21_07_52,93,0.39763653784733305,0.6881720430107527,0.39490933148186963,20.652102978083477,0.3978494623655914,all
00421_UAV_outdoor6,89,0.41128045388808554,0.9887640449438202,0.41045911275873814,2.816934254799314,0.11235955056179775,all
dvSave-2021_02_04_21_20_22,257,0.4128751396540433,0.33073929961089493,0.41147061709407556,48.94711137612474,0.36186770428015563,all
00508_person_outdoor6,87,0.42027995903038584,0.45977011494252873,0.417747861717938,64.46576744252677,0.3103448275862069,all
dvSave-2021_02_12_13_56_29,722,0.42049038698883745,0.5955678670360111,0.41788924108461784,56.390985725728555,0.39473684210526316,all
dvSave-2021_02_04_21_21_24,200,0.4297029702970297,0.765,0.4284042325413138,14.783034884065547,0.21,all
dvSave-2021_02_06_17_49_51_personBasketball,263,0.4337988931973045,0.5247148288973384,0.43106517064946237,68.03423479790148,0.4296577946768061,all
dvSave-2021_02_12_13_46_18,1094,0.45665828008760656,0.44789762340036565,0.4556393540430644,40.059961906779535,0.20383912248628885,all
dvSave-2021_02_16_17_07_38,803,0.46468071464680716,0.398505603985056,0.4642216194560461,31.643050707819178,0.0784557907845579,all
00423_UAV_outdoor6,88,0.47547254725472554,1.0,0.475105364752914,2.0756024717111035,0.0,all
dvSave-2021_02_04_20_41_53,1119,0.4768844176642865,0.386952636282395,0.47647933727553315,31.901108382378936,0.043789097408400354,all
dvSave-2021_02_16_17_38_25,696,0.4957892340958234,0.8275862068965517,0.49515030732732973,19.751154309673236,0.14367816091954022,all
dvSave-2021_02_06_10_09_04_bottle,518,0.4978401315034979,0.916988416988417,0.49762059442492806,19.91854067063766,0.08108108108108109,all;small_rigid_object
dvSave-2021_02_06_15_18_36_redcar,177,0.5322481400682442,0.655367231638418,0.5323218538346054,19.008550220583665,0.12994350282485875,all
dvSave-2021_02_16_17_29_37,1162,0.5360423305669637,0.8459552495697074,0.5361283789174384,13.43688111759282,0.06712564543889846,all
dvSave-2021_02_14_16_53_15_flag,1089,0.5382356417459928,0.8438934802571166,0.538288303798957,27.300435504628393,0.07897153351698806,all
dvSave-2021_02_16_17_20_20,951,0.5706343505012963,0.5772870662460567,0.5711056003057461,23.3632695205495,0.06203995793901157,all
dvSave-2021_02_12_13_43_54,1039,0.5815664338329887,0.687199230028874,0.5817071064851512,31.35216547003621,0.16361886429258904,all
dvSave-2021_02_08_21_05_56_motor,67,0.5844539677848382,0.9552238805970149,0.5853621637173658,5.972910453055027,0.0,all
dvSave-2021_02_16_17_15_53,1504,0.5946453022961871,0.7327127659574468,0.5955198938389873,21.412384184537707,0.06382978723404255,all
00451_UAV_outdoor6,89,0.6159750806541329,0.8764044943820225,0.6165248206639863,15.997259295602799,0.11235955056179775,all
video_0070,626,0.6348021383608009,0.8498402555910544,0.6355420989063341,16.86239998430383,0.1501597444089457,all
dvSave-2021_02_14_17_00_48,962,0.6379345834791378,0.9968814968814969,0.639051732638359,3.3006592737298837,0.079002079002079,all
00511_person_outdoor6,89,0.6385582378462565,0.8314606741573034,0.6393837193145969,26.841081732752443,0.11235955056179775,all
dvSave-2021_02_15_23_54_17,252,0.6415212949866415,0.7817460317460317,0.6416806461486336,23.304260640000972,0.20634920634920634,all
dvSave-2021_02_14_16_56_01_house,365,0.6415841584158416,0.9917808219178083,0.6433004664929043,4.8694522059574945,0.00821917808219178,all
dvSave-2021_02_06_10_11_59_paperClips,994,0.6503775126003547,0.9899396378269618,0.6518599952581515,4.299973198925874,0.009054325955734407,all
00510_person_outdoor6,58,0.6536360532604985,0.8448275862068966,0.6546871640868691,15.39954524590558,0.017241379310344827,all
00351_UAV_outdoor6,88,0.6544779477947794,1.0,0.6562345466183188,3.874061228628251,0.0,all
dydrant_001,503,0.6614373166938962,0.8011928429423459,0.6631496262104982,15.933541496524436,0.007952286282306162,all
dvSave-2021_02_16_17_12_18,1524,0.6652828668693641,0.7618110236220472,0.6669194711671791,12.702349823988898,0.05643044619422572,all
00425_UAV_outdoor6,88,0.6710171017101711,0.9659090909090909,0.6730796543088552,6.409275681440497,0.0,all
00432_UAV_outdoor6,89,0.6887306708198909,0.8426966292134831,0.6902262540363421,15.56927887717354,0.10112359550561797,all
00435_UAV_outdoor6,89,0.6910668594949382,0.8089887640449438,0.6920812471276993,18.057796799705123,0.16853932584269662,all
00197_driving_outdoor3,104,0.6946877380045697,0.9903846153846154,0.6960956782320807,2.401799459522385,0.009615384615384616,all
00503_UAV_outdoor6,88,0.6953195319531954,0.9431818181818182,0.6966051606124638,4.280345530468822,0.022727272727272728,all
dvSave-2021_02_06_09_16_35_car,157,0.7162136595825187,1.0,0.7187479468406516,2.412092846537735,0.0,all
00147_tank_outdoor2,93,0.7165974661982328,0.7526881720430108,0.7188714565744571,11.90241831189384,0.021505376344086023,all
video_0045,44,0.7178217821782178,0.9545454545454546,0.720238619321026,6.3919782700084475,0.022727272727272728,all
dvSave-2021_02_15_13_24_03_girlhead,205,0.7315624245351363,0.8926829268292683,0.7333654611025172,16.163398296834597,0.1073170731707317,all
00404_UAV_outdoor6,89,0.7350094560017799,0.8426966292134831,0.7376533259956416,9.731449030114284,0.0,all
00385_UAV_outdoor6,88,0.7384113411341136,1.0,0.7400863817407067,3.661406554968769,0.0,all
00506_person_outdoor6,88,0.7388613861386139,0.9431818181818182,0.7409912509469369,6.563665348032546,0.0,all
00406_UAV_outdoor6,89,0.7412392924685728,1.0,0.7435132563545707,4.271002850847036,0.0,all
00478_UAV_outdoor6,88,0.7543879387938794,1.0,0.7560743873753833,5.1121695161745055,0.0,all
dvSave-2021_02_15_13_24_49_girlhead,385,0.7613732801851614,0.9688311688311688,0.7639986087086046,8.792749263277411,0.02857142857142857,all
00410_UAV_outdoor6,88,0.7736273627362736,0.8863636363636364,0.775941524439219,7.572587139689888,0.0,all
dvSave-2021_02_15_23_51_36,834,0.7769902889569532,0.9568345323741008,0.7797470714166705,6.476809093947027,0.008393285371702638,all
00464_UAV_outdoor6,89,0.7800645233062633,1.0,0.7834673401098163,2.8199890498710993,0.0,all
00370_UAV_outdoor6,20,0.7836633663366337,0.95,0.7867064646346468,8.226581090326714,0.05,all
dvSave-2021_02_06_09_21_53_car,46,0.788850624192854,1.0,0.7915866126648442,2.683694491288045,0.0,all
00473_UAV_outdoor6,88,0.7965796579657964,1.0,0.7993955980027239,3.9487612542838093,0.0,all
00430_UAV_outdoor6,85,0.800582411182295,1.0,0.8039027728345021,4.089546842174227,0.0,all
00241_tennis_outdoor4,104,0.8035986290936787,0.9903846153846154,0.8064909985841087,3.377357529740763,0.0,all
00433_UAV_outdoor6,89,0.8066525753698965,1.0,0.8091709549344129,5.921375747909348,0.0,all
00416_UAV_outdoor6,89,0.8133274001557458,1.0,0.8168925426806635,4.372803429760972,0.0,all
00236_tennis_outdoor4,105,0.8199905704856202,1.0,0.8231827449156549,2.9818348166726563,0.0,all
00442_UAV_outdoor6,89,0.8214484369785293,1.0,0.824582185799566,2.7818969217992704,0.0,all
00453_UAV_outdoor6,89,0.8291244854822563,1.0,0.8326470149567269,3.234040420387383,0.0,all
00355_UAV_outdoor6,89,0.8337968628323505,0.9775280898876404,0.8372224533401773,3.9859681469148875,0.0,all
00445_UAV_outdoor6,89,0.8354655690288131,0.9438202247191011,0.8392633941401896,4.980269805880814,0.0,all
dightNUM_001,535,0.842602017211067,1.0,0.8459813986992925,2.378904075741695,0.0,all
00466_UAV_outdoor6,89,0.8480364890421626,1.0,0.8513439583729682,1.60776619078437,0.0,all
00408_UAV_outdoor6,89,0.8621648681722104,1.0,0.8661541827541526,2.0013748240003664,0.0,all
00437_UAV_outdoor6,89,0.8652797864056069,1.0,0.8686888760195388,2.273801456814743,0.0,all
00398_UAV_outdoor6,128,0.8670327970297029,1.0,0.8707204904263339,2.229585927711594,0.0,all
00447_UAV_outdoor6,88,0.8677992799279929,0.9772727272727273,0.8718674299823096,3.1699337901694844,0.0,all
00413_UAV_outdoor6,89,0.878963177216598,1.0,0.8826269755238251,1.7911478124013056,0.0,all
00458_UAV_outdoor6,88,0.8894014401440147,0.9772727272727273,0.8928604371941671,3.0181829857878,0.0,all
00449_UAV_outdoor6,88,0.8914266426642664,1.0,0.8952734636402142,1.7501539976189526,0.0,all
00141_tank_outdoor2,105,0.912871287128713,1.0,0.9171260276164149,3.1827538221207554,0.0,all
