threshold,success
0.0,1.0
0.01,0.5295346729918448
0.02,0.521624646873834
0.03,0.5145887745855765
0.04,0.5070625233196525
0.05,0.49960023452907626
0.06,0.4923191727519855
0.07,0.48453707158467035
0.08,0.47706412238153617
0.09,0.4708171206225681
0.1,0.4653696498054475
0.11,0.4603699163157614
0.12,0.4557752785032781
0.13,0.45092479078940356
0.14,0.4464580779276158
0.15,0.44237513991791483
0.16,0.43853739139704706
0.17,0.43499813442780233
0.18,0.43134161292042
0.19,0.4279729225521028
0.2,0.4246148925963435
0.21,0.42123554181546824
0.22,0.4179627951601727
0.23,0.41443419860348596
0.24,0.4109056020467992
0.25,0.4072384201268589
0.26,0.40406161718458505
0.27,0.4009167954799851
0.28,0.3972282927349288
0.29,0.3940195085549811
0.3,0.3906827994243377
0.31,0.3876232610202015
0.32,0.38425457065188423
0.33,0.38139758008634933
0.34,0.3786578540589521
0.35000000000000003,0.375545013592026
0.36,0.37217632322370875
0.37,0.3693406534832898
0.38,0.3661105484782261
0.39,0.36286978306060447
0.4,0.3595224135174031
0.41000000000000003,0.3566121208890784
0.42,0.35339267629657267
0.43,0.3499493630403497
0.44,0.34653803102180053
0.45,0.34312669900325143
0.46,0.3396194232716806
0.47000000000000003,0.33612280795266775
0.48,0.33242364479505354
0.49,0.3282980651351207
0.5,0.32438569372634724
0.51,0.320078887052929
0.52,0.3151324556260327
0.53,0.3104418741005277
0.54,0.3060817653643196
0.55,0.30145514631416237
0.56,0.2959970150844838
0.5700000000000001,0.2909333191194499
0.58,0.285592452427909
0.59,0.2802089440861361
0.6,0.2744203400671606
0.61,0.268962208837482
0.62,0.26301369863013696
0.63,0.2566067906827994
0.64,0.25017856191034593
0.65,0.24320665209743617
0.66,0.23610681733383082
0.67,0.2284952827674431
0.68,0.22134214594104792
0.6900000000000001,0.21374127178721816
0.7000000000000001,0.20538350834177282
0.71,0.19707904695911732
0.72,0.18857203773786047
0.73,0.17886040189755342
0.74,0.1697883908107244
0.75,0.1604392089973882
0.76,0.15120729172218964
0.77,0.14119716433025958
0.78,0.13039816640904003
0.79,0.12033473695432013
0.8,0.11037791162517989
0.81,0.10014391556953255
0.8200000000000001,0.0902190714780662
0.8300000000000001,0.08032620862427375
0.84,0.07052928948350301
0.85,0.06105218271947124
0.86,0.05200149245775811
0.87,0.04336655828580566
0.88,0.035552475880816586
0.89,0.028186130803262086
0.9,0.02218431853312723
0.91,0.0168967539043761
0.92,0.012206172378871063
0.93,0.008251159319865678
0.9400000000000001,0.005351527104098928
0.9500000000000001,0.0030168967539043762
0.96,0.0013325515697457492
0.97,0.0005650018655721977
0.98,0.00010660412557965994
0.99,1.0660412557965993e-05
1.0,0.0
