threshold,success
0.0,1.0
0.01,0.33380949842758917
0.02,0.32192313842545706
0.03,0.311294707105165
0.04,0.30444006183039285
0.05,0.2989392889504824
0.06,0.29411012206172377
0.07,0.2885240658813496
0.08,0.28371621981770695
0.09,0.27920686530568734
0.1,0.275230531421566
0.11,0.2711262725867491
0.12,0.2673098448909973
0.13,0.2635787004957092
0.14,0.26044453920366717
0.15,0.2574063216246469
0.16,0.2541655562070252
0.17,0.2516283780182293
0.18,0.24906987900431746
0.19,0.2467992111294707
0.2,0.24434731624113853
0.21,0.2418527797025745
0.22,0.2393475827514525
0.23,0.23694898992591013
0.24,0.23417728266083898
0.25,0.23171472735994883
0.26,0.22895368050743564
0.27,0.2264271627311977
0.28,0.223826022067054
0.29,0.2211289376898886
0.3,0.21879430733969404
0.31,0.21621448750066627
0.32,0.21378391343745004
0.33,0.21095890410958903
0.34,0.20812323436917007
0.35000000000000003,0.20555407494270028
0.36,0.20308085922925218
0.37,0.20022386866371727
0.38,0.19751612387399392
0.39,0.19509621022333565
0.4,0.19246308832151804
0.41000000000000003,0.18973402270667875
0.42,0.18704759874207133
0.43,0.18472362880443474
0.44,0.18223975267842865
0.45,0.17955332871382124
0.46,0.1772080379510687
0.47000000000000003,0.17458557646180908
0.48,0.17157934012046266
0.49,0.16873300996748575
0.5,0.16602526517776237
0.51,0.16282714141037258
0.52,0.15978892383135226
0.53,0.15619636479931773
0.54,0.15287031608123233
0.55,0.14948030488779915
0.56,0.14575982090506903
0.5700000000000001,0.14228452641117212
0.58,0.13872394861681148
0.59,0.1353232770108203
0.6,0.13154949096530036
0.61,0.1280848568839614
0.62,0.12448163743936891
0.63,0.12115558872128351
0.64,0.11746708597622728
0.65,0.1138532061190768
0.66,0.11015404296146261
0.67,0.10641223815361654
0.68,0.10240392303182133
0.6900000000000001,0.09845957038537391
0.7000000000000001,0.09428068866265124
0.71,0.08988859868876925
0.72,0.08530462128884388
0.73,0.08078460636426629
0.74,0.07564628751132668
0.75,0.07079579979745217
0.76,0.0659879537338095
0.77,0.061713128298065134
0.78,0.05656414903256756
0.79,0.051361867704280154
0.8,0.04656468205319546
0.81,0.0421299504290816
0.8200000000000001,0.037865785405895205
0.8300000000000001,0.03344171419433932
0.84,0.02918820958371089
0.85,0.025211875699589575
0.86,0.02141676882895368
0.87,0.0179308139224988
0.88,0.014359575715580193
0.89,0.011406641437023612
0.9,0.008912104898459571
0.91,0.006513512072917222
0.92,0.0047225627631789354
0.93,0.003240765417621662
0.9400000000000001,0.0021427429241511644
0.9500000000000001,0.0012579286818399872
0.96,0.0007995309418474495
0.97,0.00035179361441287776
0.98,6.396247534779596e-05
0.99,2.1320825115931986e-05
1.0,0.0
