sequence,frames,auc,pr20,mean_iou,mean_center_error,failure_rate_iou_010,category_tags
dvSave-2021_02_06_17_31_03_personBasketball,524,0.10828735545310257,0.12213740458015267,0.10079209760458804,76.08793697823526,0.7881679389312977,all
tennis_long_006,938,0.11199307564018662,0.1908315565031983,0.10407491546736905,124.3516852866907,0.8176972281449894,all
dvSave-2021_02_16_17_42_50,808,0.11540535241642975,0.15222772277227722,0.10779136233016849,107.46856935171897,0.8007425742574258,all
dvSave-2021_02_06_09_24_26_Pedestrian1,252,0.12254439729687254,0.23809523809523808,0.11582847610915678,50.65436439643451,0.7182539682539683,all
dvSave-2021_02_12_13_39_56,1531,0.12280849247563555,0.04898758981058132,0.11778394168375128,91.24035730609359,0.5885042455911169,all
00508_person_outdoor6,87,0.12564015022191874,0.11494252873563218,0.11832103464801555,141.6541511589314,0.7126436781609196,all
dvSave-2021_02_06_17_36_49_personBasketball,598,0.12639491373886552,0.2408026755852843,0.1191541141278339,43.42809986605762,0.7374581939799331,all
dvSave-2021_02_06_17_20_28_personFootball,520,0.12819878141660318,0.18076923076923077,0.12070725518441128,93.44457640690673,0.7846153846153846,all
tennis_long_007,1512,0.13117502226413116,0.23743386243386244,0.12366056376027315,99.55995495899182,0.7857142857142857,all
dvSave-2021_02_06_17_51_05_personBasketball,745,0.13563691939663763,0.17986577181208055,0.12859433355264124,70.20233042712064,0.7557046979865771,all
dvSave-2021_02_15_13_02_21_Chicken,504,0.1367083136885117,0.3333333333333333,0.13006897717108562,64.71493917065712,0.6369047619047619,all
dvSave-2021_02_06_17_45_17_personBasketball,564,0.13838564707534584,0.19858156028368795,0.1315119533409301,56.44431795073367,0.7127659574468085,all
dvSave-2021_02_06_15_17_48_whitecar,111,0.13923824814913924,0.17117117117117117,0.13177128153771045,85.04049303250959,0.7747747747747747,all
dvSave-2021_02_06_09_36_44_Pedestrian,45,0.1408140814081408,0.26666666666666666,0.1339092112686794,141.92446134623165,0.7555555555555555,all
dvSave-2021_02_06_17_53_39_personFootball,971,0.14206034403646337,0.266735324407827,0.13517064925393452,47.37365652742695,0.737384140061792,all
dvSave-2021_02_06_17_49_51_personBasketball,263,0.15201596205247905,0.17110266159695817,0.14451056148314662,144.30856234143832,0.8136882129277566,all
video_0005,632,0.15531394911643065,0.22151898734177214,0.14874808137344733,95.86946742185957,0.6629746835443038,all
video_0060,1031,0.16023086304750747,0.2017458777885548,0.15298870035138337,105.06578313164411,0.7963142580019399,all
dvSave-2021_02_06_17_23_26_personFootball,704,0.17775371287128713,0.36079545454545453,0.17149332465654393,37.19919217454563,0.6832386363636364,all
video_0008,65,0.17791317593297792,0.24615384615384617,0.17233201035964643,94.70884032441306,0.7230769230769231,all
dvSave-2021_02_06_17_15_20_whitecar,577,0.18001956174820255,0.17504332755632582,0.17488960414631372,73.63762300901506,0.5476603119584056,all
dvSave-2021_02_08_21_07_52,93,0.1933354625785159,0.3763440860215054,0.18739869154036676,95.3458762420453,0.6236559139784946,all
dvSave-2021_02_15_13_10_54_person,228,0.19984366857738403,0.36403508771929827,0.19416639646683864,44.47793648608933,0.6140350877192983,all
dvSave-2021_02_04_21_18_52,312,0.2017961411525768,0.34615384615384615,0.19622629823976995,48.45239061886685,0.6089743589743589,all
dvSave-2021_02_06_17_47_49_personBasketball,903,0.20352400688573843,0.3089700996677741,0.1972970771588397,62.157616535160614,0.6655592469545958,all
dvSave-2021_02_15_13_27_20_bottle,814,0.2037365898752037,0.16584766584766586,0.19894980732375214,79.12234726332446,0.4680589680589681,all;small_rigid_object
dvSave-2021_02_15_10_26_11_chicken,702,0.21339313418521338,0.2706552706552707,0.20848410345707283,63.79209693988942,0.46438746438746437,all
dvSave-2021_02_06_09_21_53_car,46,0.21394748170469224,0.3695652173913043,0.2094315660399699,49.66094938106982,0.4782608695652174,all
tennis_long_003,1236,0.21712486782658846,0.3932038834951456,0.2113871964494036,122.07934948048606,0.6043689320388349,all
00490_UAV_outdoor6,75,0.21808580858085805,0.25333333333333335,0.21227453844884034,104.66312911250833,0.64,all
video_0029,1097,0.22481655640495676,0.3664539653600729,0.21955016466047486,47.99053922277425,0.5615314494074749,all
video_0026,690,0.22539819199311234,0.4753623188405797,0.2206055960166604,25.478743451928903,0.6057971014492753,all
00503_UAV_outdoor6,88,0.22693519351935196,0.3068181818181818,0.2212704979950382,93.54662168621893,0.6363636363636364,all
video_0058,933,0.23553319962221306,0.3215434083601286,0.2297083138374996,82.64571641518415,0.6741693461950696,all
dvSave-2021_02_06_09_58_27_DigitAI,942,0.23982047886317295,0.11358811040339703,0.23664509204120263,61.28970879869668,0.22505307855626328,all
video_0070,626,0.24502578053332488,0.31150159744408945,0.2391815693532192,76.44857224738364,0.6821086261980831,all
dvSave-2021_02_06_15_18_36_redcar,177,0.2527269676120154,0.2994350282485876,0.2480898120042484,63.27394059025111,0.5480225988700564,all
dvSave-2021_02_06_15_14_26_blackcar,103,0.2540613284629434,0.4563106796116505,0.249388494724159,28.65570222459112,0.49514563106796117,all
dvSave-2021_02_12_13_43_54,1039,0.2641153431993825,0.19056785370548604,0.26134193362362956,49.16145361698257,0.29740134744947067,all
dvSave-2021_02_15_13_12_45_redcar,116,0.26485148514851486,0.3706896551724138,0.2595426371066444,47.555468533781,0.5775862068965517,all
dvSave-2021_02_15_13_05_43_Chicken,206,0.265356147265212,0.47572815533980584,0.26035157544475873,33.865622081722385,0.5242718446601942,all
dvSave-2021_02_15_13_09_09_person,782,0.2796459952900661,0.44501278772378516,0.2748375585608114,74.8194273656357,0.5524296675191815,all
dvSave-2021_02_04_20_41_53,1119,0.2922517452817668,0.13672922252010725,0.290152135562072,40.60494106796451,0.0008936550491510277,all
dightNUM_001,535,0.29405015267881923,0.4205607476635514,0.28947649975372525,60.953449663721685,0.5588785046728972,all
dvSave-2021_02_15_13_28_20_cash,722,0.2955349551575656,0.24238227146814403,0.29234434210660826,57.49511198491833,0.3448753462603878,all
00423_UAV_outdoor6,88,0.3233573357335734,1.0,0.3216371383502306,3.4170969581253545,0.045454545454545456,all
00421_UAV_outdoor6,89,0.3285126265435533,1.0,0.32674044503708893,3.1360475519645545,0.10112359550561797,all
tennis_long_002,773,0.33343153202771775,0.5912031047865459,0.3299044829366815,41.882584255710746,0.4152652005174644,all
dvSave-2021_02_06_15_12_44_car,126,0.33404054691183405,0.6507936507936508,0.33142741002354814,17.053957217656205,0.30952380952380953,all
dvSave-2021_02_06_15_15_36_redcar,101,0.33584942652681116,0.693069306930693,0.332528892202912,20.568852255473903,0.32673267326732675,all
dvSave-2021_02_06_15_08_41_flag,613,0.33787734401498876,0.5562805872756933,0.3340694839632762,69.3320081049438,0.4192495921696574,all
00511_person_outdoor6,89,0.3480921125820447,0.43820224719101125,0.3465768745394446,26.969723872366536,0.10112359550561797,all
tennis_long_004,453,0.3507092431097414,0.6114790286975718,0.3472620280258385,37.25340284193883,0.41501103752759383,all
00197_driving_outdoor3,104,0.3541507996953541,0.49038461538461536,0.3498528561276474,52.757431008620415,0.5096153846153846,all
